"userid","user_display_name","user_screen_name","user_reported_location","user_profile_description","user_profile_url","follower_count","following_count","account_creation_date","account_language"
"ZUhjrOVYvxJC26MAyv5HdxnoqEjAuht5FlNqu4a+oo=","ZUhjrOVYvxJC26MAyv5HdxnoqEjAuht5FlNqu4a+oo=","ZUhjrOVYvxJC26MAyv5HdxnoqEjAuht5FlNqu4a+oo=","","","","0","4","2019-12-09","en"
"QebSUohWdsUA1jskHx9USF57qJIYQsuTaIcYVyxiimY=","QebSUohWdsUA1jskHx9USF57qJIYQsuTaIcYVyxiimY=","QebSUohWdsUA1jskHx9USF57qJIYQsuTaIcYVyxiimY=","","","","0","8","2020-01-09","th"
"+1sFQGkeUkXH7bB9vSk3gRoY4cdyo6thMta3H6j9Wug=","+1sFQGkeUkXH7bB9vSk3gRoY4cdyo6thMta3H6j9Wug=","+1sFQGkeUkXH7bB9vSk3gRoY4cdyo6thMta3H6j9Wug=","","","","0","49","2020-02-07","th"
"PwcH3am6Z05cz43BIDMcExjN6dD0qIF6vXACkUMXk=","PwcH3am6Z05cz43BIDMcExjN6dD0qIF6vXACkUMXk=","PwcH3am6Z05cz43BIDMcExjN6dD0qIF6vXACkUMXk=","","โถ่ชีวิต","","0","4","2019-12-08","en"
"ms+Thd31pBn0AdUOYqMbwODxzmljUSuJPjl6jvnJjGw=","ms+Thd31pBn0AdUOYqMbwODxzmljUSuJPjl6jvnJjGw=","ms+Thd31pBn0AdUOYqMbwODxzmljUSuJPjl6jvnJjGw=","","","","0","1","2019-12-08","en"
"QPmtLxbHXqLeCTnXp4BeokEByhT9egXVjU7lan6d60=","QPmtLxbHXqLeCTnXp4BeokEByhT9egXVjU7lan6d60=","QPmtLxbHXqLeCTnXp4BeokEByhT9egXVjU7lan6d60=","","วันดี","","0","6","2019-12-07","en"
"HxIbd06dRrhmZMM+vGna8QVdN0aRuVmeqI3lxueJ4=","HxIbd06dRrhmZMM+vGna8QVdN0aRuVmeqI3lxueJ4=","HxIbd06dRrhmZMM+vGna8QVdN0aRuVmeqI3lxueJ4=","","","","1","9","2020-02-21","en"
"8ZkDgiZ1Zk6tPFouqTfuAKW70U1E4KvfPkuvTSPtHM=","8ZkDgiZ1Zk6tPFouqTfuAKW70U1E4KvfPkuvTSPtHM=","8ZkDgiZ1Zk6tPFouqTfuAKW70U1E4KvfPkuvTSPtHM=","","","","0","10","2020-01-15","th"
"24F101cg7MXvUwAzhHDD370sMukWFjDCKHR7W5pEEqA=","24F101cg7MXvUwAzhHDD370sMukWFjDCKHR7W5pEEqA=","24F101cg7MXvUwAzhHDD370sMukWFjDCKHR7W5pEEqA=","","กินได้เยอะ","","0","25","2020-01-13","th"
"RlhPHIVm4umvGjKlwELMvFoCwZZ2XRUnA+nK5MXYYM=","RlhPHIVm4umvGjKlwELMvFoCwZZ2XRUnA+nK5MXYYM=","RlhPHIVm4umvGjKlwELMvFoCwZZ2XRUnA+nK5MXYYM=","","งั่มๆ","","1","19","2020-01-03","th"
"rWrKoK16+a+vttN19+ivjHP+inLuby7vaBwcbfMdU=","rWrKoK16+a+vttN19+ivjHP+inLuby7vaBwcbfMdU=","rWrKoK16+a+vttN19+ivjHP+inLuby7vaBwcbfMdU=","","asdasdasd","","0","0","2019-12-08","en"
"hyV1ACMNgiwq3hRcefIrqPTo5VHJjJDlG3wNtQ3H9F8=","hyV1ACMNgiwq3hRcefIrqPTo5VHJjJDlG3wNtQ3H9F8=","hyV1ACMNgiwq3hRcefIrqPTo5VHJjJDlG3wNtQ3H9F8=","","ง่วง","","0","1","2020-01-14","en"
"AeIcq7MGVaxXbfyAuIzIlkQb3yK52o6XlwXGJSnA=","AeIcq7MGVaxXbfyAuIzIlkQb3yK52o6XlwXGJSnA=","AeIcq7MGVaxXbfyAuIzIlkQb3yK52o6XlwXGJSnA=","","ใจถึง พึ่งได้","","0","22","2019-11-05","en"
"cL5Rm+Ejis4HO3hesFYlSO4ZKpybGy971+8Zh518vRs=","cL5Rm+Ejis4HO3hesFYlSO4ZKpybGy971+8Zh518vRs=","cL5Rm+Ejis4HO3hesFYlSO4ZKpybGy971+8Zh518vRs=","","","","1","2","2019-12-07","th"
"iwJpk0SMbnw7WmWVi371BL3432bFFk898LTbWPSTIhY=","iwJpk0SMbnw7WmWVi371BL3432bFFk898LTbWPSTIhY=","iwJpk0SMbnw7WmWVi371BL3432bFFk898LTbWPSTIhY=","","","","2","10","2020-01-09","th"
"qtNlEAkTYReB3qPnquZXUdIVot4mKgq10J4I8MPEqQ=","qtNlEAkTYReB3qPnquZXUdIVot4mKgq10J4I8MPEqQ=","qtNlEAkTYReB3qPnquZXUdIVot4mKgq10J4I8MPEqQ=","","","","0","7","2020-01-14","en"
"668LPSmWGX7Od7CM9yJja1aoSaCGkJWfnvEnemQAco=","668LPSmWGX7Od7CM9yJja1aoSaCGkJWfnvEnemQAco=","668LPSmWGX7Od7CM9yJja1aoSaCGkJWfnvEnemQAco=","","","","0","1","2019-12-08","en"
"M5AriHsGuoR8cHxnvY805uDT4OPKsnKPEKcUqmLYCYE=","M5AriHsGuoR8cHxnvY805uDT4OPKsnKPEKcUqmLYCYE=","M5AriHsGuoR8cHxnvY805uDT4OPKsnKPEKcUqmLYCYE=","","","","0","9","2020-01-24","en"
"nUmUkrkc4Ch0O9JXwW1s4WhzH62wja30VC91vT3Va5A=","nUmUkrkc4Ch0O9JXwW1s4WhzH62wja30VC91vT3Va5A=","nUmUkrkc4Ch0O9JXwW1s4WhzH62wja30VC91vT3Va5A=","","ได้หมดถ้าสดชื่น","","1","46","2020-03-26","en"
"NvZg+T7qtOiC3384o4IBrX+nIlhsVKYLnu9tdoRRF48=","NvZg+T7qtOiC3384o4IBrX+nIlhsVKYLnu9tdoRRF48=","NvZg+T7qtOiC3384o4IBrX+nIlhsVKYLnu9tdoRRF48=","ประเทศไทย","","","1","16","2019-12-09","en"
"ilHNg4FgzMJx+4ccPRL7lyMh5hgdHqWQjbyEpKPjA=","ilHNg4FgzMJx+4ccPRL7lyMh5hgdHqWQjbyEpKPjA=","ilHNg4FgzMJx+4ccPRL7lyMh5hgdHqWQjbyEpKPjA=","","","","0","0","2019-12-09","en"
"Y3piW6SjbwCoxuV4LOsAmmy1lVLTVPuqMvseUAPprrc=","Y3piW6SjbwCoxuV4LOsAmmy1lVLTVPuqMvseUAPprrc=","Y3piW6SjbwCoxuV4LOsAmmy1lVLTVPuqMvseUAPprrc=","","","","0","29","2019-12-03","th"
"obyIfikLzleWj8t+6JxtPX784Y9Os9mdjN0lsmgacs=","obyIfikLzleWj8t+6JxtPX784Y9Os9mdjN0lsmgacs=","obyIfikLzleWj8t+6JxtPX784Y9Os9mdjN0lsmgacs=","","","","1","2","2020-01-08","th"
"LinMoXWE9gVuelxF0ZfjnHc1jPXdr6vuftSuyRuUlI=","LinMoXWE9gVuelxF0ZfjnHc1jPXdr6vuftSuyRuUlI=","LinMoXWE9gVuelxF0ZfjnHc1jPXdr6vuftSuyRuUlI=","","","","0","3","2019-12-06","en"
"sHYJYcPgrxmmY5DvvVnv9K6qHCbaA3pCUskTbHdYSxg=","sHYJYcPgrxmmY5DvvVnv9K6qHCbaA3pCUskTbHdYSxg=","sHYJYcPgrxmmY5DvvVnv9K6qHCbaA3pCUskTbHdYSxg=","","เล่นดนตรี","","1","2","2019-12-06","en"
"UQmglsyHL3g2eQ4RQkMcQzt4cagBf5x8OpqhiHVcb8=","UQmglsyHL3g2eQ4RQkMcQzt4cagBf5x8OpqhiHVcb8=","UQmglsyHL3g2eQ4RQkMcQzt4cagBf5x8OpqhiHVcb8=","","","","1","1","2019-12-09","en"
"afcijJzIr+hfrIrfYcSW5NJmqyncSVh9cUS8Ny1hQI=","afcijJzIr+hfrIrfYcSW5NJmqyncSVh9cUS8Ny1hQI=","afcijJzIr+hfrIrfYcSW5NJmqyncSVh9cUS8Ny1hQI=","","","","0","0","2019-12-24","en"
"WzgYTXtKg4kG6jDrSiS43FSw3qsEQxMnxOF2SIH6UWY=","WzgYTXtKg4kG6jDrSiS43FSw3qsEQxMnxOF2SIH6UWY=","WzgYTXtKg4kG6jDrSiS43FSw3qsEQxMnxOF2SIH6UWY=","","","","0","1","2020-01-23","en"
"5VZTpUbYqP1IKPp8Af3rfYvs891TbnFzyolwU8kHw8=","5VZTpUbYqP1IKPp8Af3rfYvs891TbnFzyolwU8kHw8=","5VZTpUbYqP1IKPp8Af3rfYvs891TbnFzyolwU8kHw8=","","","","0","0","2020-01-09","en"
"4RSSoT2LlCLtTuTEeGVV2blDfRBCJsmVwg23v302rk=","4RSSoT2LlCLtTuTEeGVV2blDfRBCJsmVwg23v302rk=","4RSSoT2LlCLtTuTEeGVV2blDfRBCJsmVwg23v302rk=","","","","24","33","2020-01-21","en"
"dd13P8coIC8oKKaSQekTQD38LgKnxIos1BH3O2rEzA=","dd13P8coIC8oKKaSQekTQD38LgKnxIos1BH3O2rEzA=","dd13P8coIC8oKKaSQekTQD38LgKnxIos1BH3O2rEzA=","","","","0","0","2019-12-07","en"
"rw76Qn6oUVe416mraMMnv5X5W2H0Mwr9uElSw6Yvgw0=","rw76Qn6oUVe416mraMMnv5X5W2H0Mwr9uElSw6Yvgw0=","rw76Qn6oUVe416mraMMnv5X5W2H0Mwr9uElSw6Yvgw0=","","","","4","7","2019-04-30","th"
"MIdtGmXmeSJSwTZkEYhuxwqHlsFfndp42EX+PUjLM18=","MIdtGmXmeSJSwTZkEYhuxwqHlsFfndp42EX+PUjLM18=","MIdtGmXmeSJSwTZkEYhuxwqHlsFfndp42EX+PUjLM18=","","-","","0","3","2020-02-20","en"
"26tWzvSX4KGgpF4iC153QnooNdfm4VdoWTwCk1b7I+o=","26tWzvSX4KGgpF4iC153QnooNdfm4VdoWTwCk1b7I+o=","26tWzvSX4KGgpF4iC153QnooNdfm4VdoWTwCk1b7I+o=","","","","0","0","2019-12-07","en"
"5KDKOkke0UPYLssoiylnI0u0jZUJQAfKpMyZWIGyJdY=","5KDKOkke0UPYLssoiylnI0u0jZUJQAfKpMyZWIGyJdY=","5KDKOkke0UPYLssoiylnI0u0jZUJQAfKpMyZWIGyJdY=","","","","0","0","2020-01-14","en"
"Ovibhrrq2YRUZzg26tql8pZRvyImA0JZnra2om9fSy4=","Ovibhrrq2YRUZzg26tql8pZRvyImA0JZnra2om9fSy4=","Ovibhrrq2YRUZzg26tql8pZRvyImA0JZnra2om9fSy4=","","","","0","9","2019-12-07","en"
"Mx11V3wHus8eCCMfu3TTWc0K7oCIw4kaq7mP5RzDm8=","Mx11V3wHus8eCCMfu3TTWc0K7oCIw4kaq7mP5RzDm8=","Mx11V3wHus8eCCMfu3TTWc0K7oCIw4kaq7mP5RzDm8=","","","","2","61","2020-01-15","th"
"MNAC5MotezUKFooQPgVNil+qmQHFgQhsF3ji2drp0=","MNAC5MotezUKFooQPgVNil+qmQHFgQhsF3ji2drp0=","MNAC5MotezUKFooQPgVNil+qmQHFgQhsF3ji2drp0=","","ความงาม ไม่เคยฆ่าใคร","","0","0","2019-12-07","en"
"tfVUDJJJzkHb4zzUyjci18LCGhApZLItCKPeD4lYdA=","tfVUDJJJzkHb4zzUyjci18LCGhApZLItCKPeD4lYdA=","tfVUDJJJzkHb4zzUyjci18LCGhApZLItCKPeD4lYdA=","","","","0","10","2019-11-05","th"
"6WmCwLwoTDIYGYV+OYt6lydPWJYwEarkMv2hAo5c=","6WmCwLwoTDIYGYV+OYt6lydPWJYwEarkMv2hAo5c=","6WmCwLwoTDIYGYV+OYt6lydPWJYwEarkMv2hAo5c=","","","","0","3","2020-01-24","en"
"eMCsHC+jLr7HK+Fg+IMw5qP37CNpZJj7ceBmLMr98=","eMCsHC+jLr7HK+Fg+IMw5qP37CNpZJj7ceBmLMr98=","eMCsHC+jLr7HK+Fg+IMw5qP37CNpZJj7ceBmLMr98=","","","","0","0","2019-12-13","en"
"6JL2aLj080a5OenyNBPqBrB+TGKTgNmQTkQcVYu5VOM=","6JL2aLj080a5OenyNBPqBrB+TGKTgNmQTkQcVYu5VOM=","6JL2aLj080a5OenyNBPqBrB+TGKTgNmQTkQcVYu5VOM=","","เรื่อยๆเหมือนรถขายโอ่ง","","8","76","2020-01-10","en"
"IfDSH0IOCFFOzoxlKt2uAQ5Mvpga1JbvR31M18kb8w=","IfDSH0IOCFFOzoxlKt2uAQ5Mvpga1JbvR31M18kb8w=","IfDSH0IOCFFOzoxlKt2uAQ5Mvpga1JbvR31M18kb8w=","นายตัวเอง","","","3","3","2020-01-14","en"
"VhDdDBhPHNhL6uJXQpoR3B1s97P0MM1U3shBpplOzDA=","VhDdDBhPHNhL6uJXQpoR3B1s97P0MM1U3shBpplOzDA=","VhDdDBhPHNhL6uJXQpoR3B1s97P0MM1U3shBpplOzDA=","","","","0","0","2020-01-15","en"
"4jQ16MzkM4EskoIamYqNJx7fFhZDaWonwbaJCxMnjU=","4jQ16MzkM4EskoIamYqNJx7fFhZDaWonwbaJCxMnjU=","4jQ16MzkM4EskoIamYqNJx7fFhZDaWonwbaJCxMnjU=","","ดูบอล","","0","1","2019-12-23","th"
"bKbA+rSH8US6PzFpbrHuDYWQ76dGe1uInhI6s5ViaoA=","bKbA+rSH8US6PzFpbrHuDYWQ76dGe1uInhI6s5ViaoA=","bKbA+rSH8US6PzFpbrHuDYWQ76dGe1uInhI6s5ViaoA=","","","","0","1","2020-01-09","en"
"SuPdWjLmrpjhREbg66TouXNd7Dl+mYVsRSIrSr7ikI=","SuPdWjLmrpjhREbg66TouXNd7Dl+mYVsRSIrSr7ikI=","SuPdWjLmrpjhREbg66TouXNd7Dl+mYVsRSIrSr7ikI=","","","","0","0","2019-08-16","en"
"4F3lzehFOei0kxh32kY9T8nsuIHMy5O71mLkzeVFoc=","4F3lzehFOei0kxh32kY9T8nsuIHMy5O71mLkzeVFoc=","4F3lzehFOei0kxh32kY9T8nsuIHMy5O71mLkzeVFoc=","ห้วยขวาง, กรุงเทพมหานคร","ถ้าเธอพร้อม ฉันก็พร้อม","","16","58","2019-12-06","th"
"eiUr2fZ9UpEk1n8CxRBAz6Bw64TGef7x6ym7OQ3G8=","eiUr2fZ9UpEk1n8CxRBAz6Bw64TGef7x6ym7OQ3G8=","eiUr2fZ9UpEk1n8CxRBAz6Bw64TGef7x6ym7OQ3G8=","","","","0","4","2019-12-07","en"
"oIhm1pd+c1aaH+chmvdDHUP8ujwauWxGRydSckCHzQA=","oIhm1pd+c1aaH+chmvdDHUP8ujwauWxGRydSckCHzQA=","oIhm1pd+c1aaH+chmvdDHUP8ujwauWxGRydSckCHzQA=","","","","0","10","2020-02-20","en"
"pdEinROr22D8TI1rKzmSmUK69LBxHJ57Vp65qDwQ5g=","pdEinROr22D8TI1rKzmSmUK69LBxHJ57Vp65qDwQ5g=","pdEinROr22D8TI1rKzmSmUK69LBxHJ57Vp65qDwQ5g=","","ชีวิตนี้ทำเพื่อชาติ","","2","8","2020-01-14","en"
"SCMiQGYelLtHlC2T4drW1c1g+J6x+iKahoDHydCmvJQ=","SCMiQGYelLtHlC2T4drW1c1g+J6x+iKahoDHydCmvJQ=","SCMiQGYelLtHlC2T4drW1c1g+J6x+iKahoDHydCmvJQ=","","สออ.","","0","39","2020-02-03","en"
"409gBMVSzWEhljBu8RY43oURtFe9GzwcNaeOytIDPc=","409gBMVSzWEhljBu8RY43oURtFe9GzwcNaeOytIDPc=","409gBMVSzWEhljBu8RY43oURtFe9GzwcNaeOytIDPc=","","","","0","35","2020-01-14","en"
"i3SsfSfq0aTM5uKfvrSRkRw25RmlbOJ4WtVnvSU6lk=","i3SsfSfq0aTM5uKfvrSRkRw25RmlbOJ4WtVnvSU6lk=","i3SsfSfq0aTM5uKfvrSRkRw25RmlbOJ4WtVnvSU6lk=","","","","0","1","2019-12-07","en"
"tjV5CzS9KYW8JWIgz6aVrjgCHpI+m6kn63tZsPbaKEM=","tjV5CzS9KYW8JWIgz6aVrjgCHpI+m6kn63tZsPbaKEM=","tjV5CzS9KYW8JWIgz6aVrjgCHpI+m6kn63tZsPbaKEM=","","เรื่อยเปื่อยๆ งานถนัดก็นอนดู Netflix","","0","10","2020-05-07","en"
"9tSJgwR5FjQCmB2ke2ie1WJOp6HAqmFdKQ4IkVM1I=","9tSJgwR5FjQCmB2ke2ie1WJOp6HAqmFdKQ4IkVM1I=","9tSJgwR5FjQCmB2ke2ie1WJOp6HAqmFdKQ4IkVM1I=","","","","1","6","2020-01-10","th"
"Cjp7a4kTQfuJFXMQ2KXuYr4169Hly25pr3cOM3HhU=","Cjp7a4kTQfuJFXMQ2KXuYr4169Hly25pr3cOM3HhU=","Cjp7a4kTQfuJFXMQ2KXuYr4169Hly25pr3cOM3HhU=","","","","2","24","2020-01-14","th"
"ricnm4GXAlu1Dt6QgFUQ45vaqe+L1zn7psyLGGCm5Q=","ricnm4GXAlu1Dt6QgFUQ45vaqe+L1zn7psyLGGCm5Q=","ricnm4GXAlu1Dt6QgFUQ45vaqe+L1zn7psyLGGCm5Q=","","","","0","1","2019-12-08","en"
"GT4PfYuFdZNOLYnN1rtyQLcfZjB7xpekwMZyEhDf7A=","GT4PfYuFdZNOLYnN1rtyQLcfZjB7xpekwMZyEhDf7A=","GT4PfYuFdZNOLYnN1rtyQLcfZjB7xpekwMZyEhDf7A=","","ตลกๆ","","0","1","2020-01-15","en"
"6RZQ9bRZouP2huLiOsXxxBJgqR7kae7zKe9hTx4y0KY=","6RZQ9bRZouP2huLiOsXxxBJgqR7kae7zKe9hTx4y0KY=","6RZQ9bRZouP2huLiOsXxxBJgqR7kae7zKe9hTx4y0KY=","","","","2","16","2020-01-14","th"
"9zALtrt+LGsrK7qFt3cBdJXQuwpvaXqY0mvn9eClSck=","9zALtrt+LGsrK7qFt3cBdJXQuwpvaXqY0mvn9eClSck=","9zALtrt+LGsrK7qFt3cBdJXQuwpvaXqY0mvn9eClSck=","","","","0","1","2020-01-09","en"
"E83McZ+I770u6oTEdlQ0Y2Nmaf69bGl9g4CyQcvHofs=","E83McZ+I770u6oTEdlQ0Y2Nmaf69bGl9g4CyQcvHofs=","E83McZ+I770u6oTEdlQ0Y2Nmaf69bGl9g4CyQcvHofs=","","","","1","60","2019-11-04","th"
"HHuIFdMtpW6txzBj1gUzluKCyw16ScVOWVzChrClNmQ=","HHuIFdMtpW6txzBj1gUzluKCyw16ScVOWVzChrClNmQ=","HHuIFdMtpW6txzBj1gUzluKCyw16ScVOWVzChrClNmQ=","","","","0","1","2019-12-07","en"
"y1vay3cBkvX5TNaJ+GFCz1T3KOCySKJXlCp60Och92Q=","y1vay3cBkvX5TNaJ+GFCz1T3KOCySKJXlCp60Och92Q=","y1vay3cBkvX5TNaJ+GFCz1T3KOCySKJXlCp60Och92Q=","","ไทย","","0","4","2019-09-06","th"
"ODV0micBhYkSaAbGFM4ddG4nd568qIXu2ihyx6ZwHA=","ODV0micBhYkSaAbGFM4ddG4nd568qIXu2ihyx6ZwHA=","ODV0micBhYkSaAbGFM4ddG4nd568qIXu2ihyx6ZwHA=","","","","0","2","2020-01-13","th"
"6ENbhsd2AhxafBPn0WJSkDxk3Mr19Ua9dAlyHrOQmU4=","6ENbhsd2AhxafBPn0WJSkDxk3Mr19Ua9dAlyHrOQmU4=","6ENbhsd2AhxafBPn0WJSkDxk3Mr19Ua9dAlyHrOQmU4=","","","","4","9","2019-11-05","en"
"Zff4K5wLWX272vwQTJznNHThTgS63ElKKHP3Hd2wH8=","Zff4K5wLWX272vwQTJznNHThTgS63ElKKHP3Hd2wH8=","Zff4K5wLWX272vwQTJznNHThTgS63ElKKHP3Hd2wH8=","","","","0","2","2020-01-09","en"
"5BUmssA5xVMOumzrRacQgBI+mQ3uUFILQjAMWIlnU=","5BUmssA5xVMOumzrRacQgBI+mQ3uUFILQjAMWIlnU=","5BUmssA5xVMOumzrRacQgBI+mQ3uUFILQjAMWIlnU=","","","","0","0","2019-12-13","en"
"h7a1DNAJdPnbYVxq4LiBZOtw04rrSVLyV5c4n6x3E=","h7a1DNAJdPnbYVxq4LiBZOtw04rrSVLyV5c4n6x3E=","h7a1DNAJdPnbYVxq4LiBZOtw04rrSVLyV5c4n6x3E=","","Hi","","0","15","2019-12-09","en"
"30acIQm28526vY05dNtKPzQNGCksTCi1DpyetGpsC5M=","30acIQm28526vY05dNtKPzQNGCksTCi1DpyetGpsC5M=","30acIQm28526vY05dNtKPzQNGCksTCi1DpyetGpsC5M=","","","","0","0","2020-01-09","en"
"a4JpNm6uUPkuSkZqlNmrceFDACs3kkP+0c58sYvlAgw=","a4JpNm6uUPkuSkZqlNmrceFDACs3kkP+0c58sYvlAgw=","a4JpNm6uUPkuSkZqlNmrceFDACs3kkP+0c58sYvlAgw=","","","","1","17","2019-12-08","en"
"vtn102B9yPDjcudYrgDmWsKyUvejaGMRWnvenS39KQ=","vtn102B9yPDjcudYrgDmWsKyUvejaGMRWnvenS39KQ=","vtn102B9yPDjcudYrgDmWsKyUvejaGMRWnvenS39KQ=","","","","0","0","2018-09-29","en"
"jFuij731E7UCvD0xAAMxHHo0EPAsN7ATzEjAURguydg=","jFuij731E7UCvD0xAAMxHHo0EPAsN7ATzEjAURguydg=","jFuij731E7UCvD0xAAMxHHo0EPAsN7ATzEjAURguydg=","","","","0","1","2020-01-23","en"
"BgrWBZ+6sRmo2cRwzRUxEYl2dchG6BQFgGcRSgXYIp0=","BgrWBZ+6sRmo2cRwzRUxEYl2dchG6BQFgGcRSgXYIp0=","BgrWBZ+6sRmo2cRwzRUxEYl2dchG6BQFgGcRSgXYIp0=","","...","","0","3","2020-01-14","en"
"1Bnwdzom1n5etnRS+83vs6f0e2ObnX4ia6i2IYRsHk=","1Bnwdzom1n5etnRS+83vs6f0e2ObnX4ia6i2IYRsHk=","1Bnwdzom1n5etnRS+83vs6f0e2ObnX4ia6i2IYRsHk=","","","","0","1","2020-01-09","en"
"sefGOMiVSUH3cb4lwI5fp3UoZZb5RgciIBLBA3ZUHhc=","sefGOMiVSUH3cb4lwI5fp3UoZZb5RgciIBLBA3ZUHhc=","sefGOMiVSUH3cb4lwI5fp3UoZZb5RgciIBLBA3ZUHhc=","","","","0","2","2020-01-15","th"
"wCCYrGl3MDG26SbwWTpSUzv0E8w1s1yXfL4rfHcEGh8=","wCCYrGl3MDG26SbwWTpSUzv0E8w1s1yXfL4rfHcEGh8=","wCCYrGl3MDG26SbwWTpSUzv0E8w1s1yXfL4rfHcEGh8=","","","","0","6","2020-01-28","th"
"l3V2vQJbrw86YpvScvYI3MZoI4UcTeP3miwUMwGpoYM=","l3V2vQJbrw86YpvScvYI3MZoI4UcTeP3miwUMwGpoYM=","l3V2vQJbrw86YpvScvYI3MZoI4UcTeP3miwUMwGpoYM=","","ZZzz...","","0","10","2020-02-04","th"
"Kwkx1Pp9+4+YsbVvnbdsV9UPX1NHs31+47FNu74rY8=","Kwkx1Pp9+4+YsbVvnbdsV9UPX1NHs31+47FNu74rY8=","Kwkx1Pp9+4+YsbVvnbdsV9UPX1NHs31+47FNu74rY8=","","","","0","2","2019-08-07","en"
"ox7Irp6YoRBFF2ABI84tZ19tRFTWj050poFIxEYWc=","ox7Irp6YoRBFF2ABI84tZ19tRFTWj050poFIxEYWc=","ox7Irp6YoRBFF2ABI84tZ19tRFTWj050poFIxEYWc=","","","","0","3","2020-01-14","en"
"DtgQPYNkkK1zOMWfg6suCWoFIAJSsfy+kfk2axarw8Y=","DtgQPYNkkK1zOMWfg6suCWoFIAJSsfy+kfk2axarw8Y=","DtgQPYNkkK1zOMWfg6suCWoFIAJSsfy+kfk2axarw8Y=","","เเล้วเเต่","","0","13","2020-01-23","th"
"+7cvz8Tjh1EYfHq7qWMlHaSa5fz66Q2klNIKyRHS42Q=","+7cvz8Tjh1EYfHq7qWMlHaSa5fz66Q2klNIKyRHS42Q=","+7cvz8Tjh1EYfHq7qWMlHaSa5fz66Q2klNIKyRHS42Q=","","","","0","38","2020-02-19","th"
"P13jyGNh+KxMIyQ6lyDimvAxNf2MDCXn0G3rbnlqrVY=","P13jyGNh+KxMIyQ6lyDimvAxNf2MDCXn0G3rbnlqrVY=","P13jyGNh+KxMIyQ6lyDimvAxNf2MDCXn0G3rbnlqrVY=","","","","0","17","2019-12-08","en"
"vPiiLV5410TDQLa4gpcUFCS2ngm3SgNIbeOcNYZ8=","vPiiLV5410TDQLa4gpcUFCS2ngm3SgNIbeOcNYZ8=","vPiiLV5410TDQLa4gpcUFCS2ngm3SgNIbeOcNYZ8=","","","","0","1","2020-01-09","en"
"dinNUr5BysBP6vRMDbe9qgUJ3IjCo3V8SlHhU7lG8+A=","dinNUr5BysBP6vRMDbe9qgUJ3IjCo3V8SlHhU7lG8+A=","dinNUr5BysBP6vRMDbe9qgUJ3IjCo3V8SlHhU7lG8+A=","","","","0","13","2020-01-30","th"
"X5e06P9C116TgXAnu5SY+fGBbBPDgG2SqMKwe2A+FeA=","X5e06P9C116TgXAnu5SY+fGBbBPDgG2SqMKwe2A+FeA=","X5e06P9C116TgXAnu5SY+fGBbBPDgG2SqMKwe2A+FeA=","","","","0","0","2019-12-09","en"
"uRbl5vDf1lZHTfDrGGWiWIrt0nP1+slnKKGglWQDoXY=","uRbl5vDf1lZHTfDrGGWiWIrt0nP1+slnKKGglWQDoXY=","uRbl5vDf1lZHTfDrGGWiWIrt0nP1+slnKKGglWQDoXY=","","","","0","0","2019-12-08","en"
"wPGvsnhtKWz68Zerij1Wqu5TCs7hhdg8xFMEf9a5Vc=","wPGvsnhtKWz68Zerij1Wqu5TCs7hhdg8xFMEf9a5Vc=","wPGvsnhtKWz68Zerij1Wqu5TCs7hhdg8xFMEf9a5Vc=","","","","0","9","2020-01-24","en"
"2MD2UR7lFs+Rxt9xJXulLNJNbZLMuMvh28NxlBLDM=","2MD2UR7lFs+Rxt9xJXulLNJNbZLMuMvh28NxlBLDM=","2MD2UR7lFs+Rxt9xJXulLNJNbZLMuMvh28NxlBLDM=","","","","0","0","2019-12-08","en"
"qpGyNvoM4ebVgBgvCFtCe5a31JuVSIrMqva3phQYLvo=","qpGyNvoM4ebVgBgvCFtCe5a31JuVSIrMqva3phQYLvo=","qpGyNvoM4ebVgBgvCFtCe5a31JuVSIrMqva3phQYLvo=","","","","0","0","2020-01-17","th"
"CRYCfZ1l+eB6QX8P+D0SvTrgU8wXGXSZ2v49N3jt5Q=","CRYCfZ1l+eB6QX8P+D0SvTrgU8wXGXSZ2v49N3jt5Q=","CRYCfZ1l+eB6QX8P+D0SvTrgU8wXGXSZ2v49N3jt5Q=","","","","0","3","2020-01-13","th"
"7vgSEA5vsF4FwfOrppca3j4bLW3+e774FKbCtAcWxQ=","7vgSEA5vsF4FwfOrppca3j4bLW3+e774FKbCtAcWxQ=","7vgSEA5vsF4FwfOrppca3j4bLW3+e774FKbCtAcWxQ=","","","","0","0","2019-11-27","en"
"gNe2g+vtX60O0a663Gnz+iS60IbYk8X93q2w8kWHPw=","gNe2g+vtX60O0a663Gnz+iS60IbYk8X93q2w8kWHPw=","gNe2g+vtX60O0a663Gnz+iS60IbYk8X93q2w8kWHPw=","","ยังไม่ได้กินข้าวเลย","","2","37","2019-11-04","th"
"VynyEZe8NO7GKCgjGt881nmgvdYe748vy8kzGwfNvUo=","VynyEZe8NO7GKCgjGt881nmgvdYe748vy8kzGwfNvUo=","VynyEZe8NO7GKCgjGt881nmgvdYe748vy8kzGwfNvUo=","","","","1","7","2020-02-21","en"
"y7pT+oLdpU35tMJrHoVCMzUZ7f6QECstAlzb20oKjoc=","y7pT+oLdpU35tMJrHoVCMzUZ7f6QECstAlzb20oKjoc=","y7pT+oLdpU35tMJrHoVCMzUZ7f6QECstAlzb20oKjoc=","","","","0","1","2020-01-13","en"
